perspective,taxonomy,metric,n_samples,seed,n_models,dcor_requested,dcor_realized,disparity_requested,disparity_realized,max_realized_deviation
structural_last_o,structural,cosine,10,4,16,0.7924178065604421,0.773925327923634,0.1073149512767052,0.12608088081011087,0.06666666666666671
structural_last_o,structural,cosine,10,5,16,0.8950766660598238,0.9039568672861444,0.03984835741085225,0.0385049187409327,0.06666666666666671
structural_last_o,structural,cosine,10,6,16,0.9109315250585425,0.8922983627702473,0.03779082416478055,0.05161372721811713,0.06666666666666671
structural_last_o,structural,cosine,10,7,16,0.8245390233546468,0.8102128584957757,0.08409539226031099,0.08912667287617208,0.06666666666666671
structural_last_o,structural,cosine,10,8,16,0.712586352494037,0.7774205402553718,0.15106180875237185,0.11394738358368889,0.06666666666666671
structural_last_o,structural,cosine,10,9,16,0.7735293179221382,0.7715358421891715,0.11363874085389578,0.12000102605768989,0.06666666666666671
structural_last_o,structural,cosine,20,0,16,0.9397995226053899,0.9417740903171249,0.0324955254018173,0.031254310082220155,0.033333333333333326
structural_last_o,structural,cosine,20,1,16,0.9270993404566897,0.9268435823568081,0.019798476980254533,0.01989187444679605,0.033333333333333326
structural_last_o,structural,cosine,20,2,16,0.9517400290032699,0.9536978093464988,0.02500207067536966,0.02390605942555424,0.033333333333333326
structural_last_o,structural,cosine,20,3,16,0.9124505279654443,0.9122851260542981,0.0631587792535989,0.06279497262255422,0.033333333333333326
structural_last_o,structural,cosine,20,4,16,0.8592055275643373,0.8574824856787756,0.04630803113624843,0.0471508563433708,0.033333333333333326
structural_last_o,structural,cosine,20,5,16,0.8696124290288462,0.8652240833960481,0.060691106870036135,0.062212797942631765,0.033333333333333326
structural_last_o,structural,cosine,20,6,16,0.9112696346679147,0.9106701590301794,0.03027873017063618,0.030357051517320186,0.033333333333333326
structural_last_o,structural,cosine,20,7,16,0.9116558878020181,0.9135870951134453,0.039250494367919976,0.0387551562374943,0.033333333333333326
structural_last_o,structural,cosine,20,8,16,0.9154207227640919,0.9209755912492569,0.03448788407064164,0.03257066550414951,0.033333333333333326
structural_last_o,structural,cosine,20,9,16,0.8405090374946287,0.8352615347948347,0.12724354359401682,0.12968092392490108,0.033333333333333326
structural_last_o,structural,cosine,50,0,16,0.9482594657970794,0.9472213178807694,0.027938589497530045,0.02905165633809791,0.013333333333333308
structural_last_o,structural,cosine,50,1,16,0.9462597919679206,0.9430298132677641,0.02502027609026908,0.02697668745880561,0.013333333333333308
structural_last_o,structural,cosine,50,2,16,0.9671361609083217,0.9658004009147045,0.022381876715844656,0.022680599760618928,0.013333333333333308
structural_last_o,structural,cosine,50,3,16,0.9129861473315825,0.9124470091833691,0.027620657405687015,0.028089068629195316,0.013333333333333308
structural_last_o,structural,cosine,50,4,16,0.940833145579516,0.9403237035835689,0.036763040552147054,0.03838209797307811,0.013333333333333308
structural_last_o,structural,cosine,50,5,16,0.9235750632180996,0.9241165942454346,0.029870072074486265,0.030120674400619912,0.013333333333333308
structural_last_o,structural,cosine,50,6,16,0.9324424559157403,0.9307400165984299,0.024155454182622355,0.025409987419529313,0.013333333333333308
structural_last_o,structural,cosine,50,7,16,0.9484845558831821,0.9452108145972589,0.020744866290490903,0.022042546008548117,0.013333333333333308
structural_last_o,structural,cosine,50,8,16,0.9528695315722864,0.9504486236685825,0.022321813424455737,0.02444831073800398,0.013333333333333308
structural_last_o,structural,cosine,50,9,16,0.9391794384019121,0.9351836478945829,0.024608651909238992,0.02687075028536883,0.013333333333333308
structural_last_o,structural,cosine,100,0,16,0.918384871304985,0.9174867228495747,0.06659812636686008,0.06736724927238005,0.00666666666666671
structural_last_o,structural,cosine,100,1,16,0.904505823555826,0.9047413060101771,0.05621789394894869,0.056018142041602485,0.00666666666666671
structural_last_o,structural,cosine,100,2,16,0.9146848182754407,0.9149038006609332,0.04474677008957263,0.04471588981931171,0.00666666666666671
structural_last_o,structural,cosine,100,3,16,0.9345635133722409,0.9345165576395714,0.029095190922425847,0.0290890019661619,0.00666666666666671
structural_last_o,structural,cosine,100,4,16,0.940942004493134,0.9401932229833513,0.040146370810851206,0.04082993074469008,0.00666666666666671
structural_last_o,structural,cosine,100,5,16,0.9105172967622166,0.9106275535399856,0.05955611856431442,0.059548029178729256,0.00666666666666671
structural_last_o,structural,cosine,100,6,16,0.9467583316897089,0.9461726889043841,0.03818909759066413,0.0383262384876931,0.00666666666666671
structural_last_o,structural,cosine,100,7,16,0.9404863752452072,0.9411227535834561,0.0381159132287213,0.037838983112907995,0.00666666666666671
structural_last_o,structural,cosine,100,8,16,0.9514765155533245,0.9514910919887851,0.039794192172929815,0.03981636607399747,0.00666666666666671
structural_last_o,structural,cosine,100,9,16,0.8982210143350763,0.8980558218782403,0.05186259536431495,0.05197935153411609,0.00666666666666671
structural_last_o,structural,cosine,200,0,16,0.9023524632381903,0.9019481677536982,0.07032475722114293,0.07057119788470698,0.0033333333333332993
structural_last_o,structural,cosine,200,1,16,0.9282019884832313,0.928445635408054,0.10074259314012787,0.09981990402511565,0.0033333333333332993
structural_last_o,structural,cosine,200,2,16,0.9527504721998322,0.9527895006893886,0.04045441324910096,0.040489271066883936,0.0033333333333332993
structural_last_o,structural,cosine,200,3,16,0.929501917707039,0.9296940352448569,0.04927813595154802,0.04917223525356279,0.0033333333333332993
structural_last_o,structural,cosine,200,4,16,0.928748722610306,0.9287607488426773,0.03269074205646175,0.03272550153161394,0.0033333333333332993
structural_last_o,structural,cosine,200,5,16,0.9080535130381573,0.9081428068621908,0.05049801523740776,0.050294218126835724,0.0033333333333332993
structural_last_o,structural,cosine,200,6,16,0.9332330313112571,0.9334141159753199,0.029346057600353154,0.029249997512112193,0.0033333333333332993
structural_last_o,structural,cosine,200,7,16,0.869008317836241,0.8689609998536162,0.05397652995302366,0.05411198663908036,0.0033333333333332993
structural_last_o,structural,cosine,200,8,16,0.9360895809731753,0.9358691859732069,0.020811584095015902,0.020892407453044222,0.0033333333333332993
structural_last_o,structural,cosine,200,9,16,0.873210540417675,0.8735144543524125,0.06317350492512944,0.0627680219413615,0.0033333333333332993
structural_last_o,structural,cosine,500,0,16,0.9332958706151563,0.9333305581394996,0.03514206561301083,0.03508803116315985,0.0013333333333332975
structural_last_o,structural,cosine,500,1,16,0.9351243891615179,0.9352011712257884,0.03226697887485848,0.0322504279685915,0.0013333333333332975
structural_last_o,structural,cosine,500,2,16,0.9364886532026141,0.9364380559380467,0.0221587942781478,0.02219636497261072,0.0013333333333332975
structural_last_o,structural,cosine,500,3,16,0.9346166421305071,0.9346882051401402,0.020587667595807196,0.020553569022748526,0.0013333333333332975
structural_last_o,structural,cosine,500,4,16,0.9478386053036615,0.947791362193374,0.0191257689424121,0.019145402547000877,0.0013333333333332975
structural_last_o,structural,cosine,500,5,16,0.9203874065932434,0.9204260373109463,0.028702777387078188,0.028699571928878533,0.0013333333333332975
structural_last_o,structural,cosine,500,6,16,0.952033105337394,0.9520547425128381,0.026017199044149186,0.026016214922908988,0.0013333333333332975
structural_last_o,structural,cosine,500,7,16,0.9417125693240901,0.9417681738545391,0.02844155650049053,0.028430456334653735,0.0013333333333332975
structural_last_o,structural,cosine,500,8,16,0.8973502489466805,0.8973347510865858,0.03657395985737992,0.036575948223252386,0.0013333333333332975
structural_last_o,structural,cosine,500,9,16,0.917557883235995,0.91728303159713,0.04246253146969308,0.0426169584174713,0.0013333333333332975
structural_last_o,structural,cosine,1000,0,16,0.930639539112392,0.930618284322877,0.01571104160097743,0.01573821661478097,0.0006666666666667043
